Rxn	KO	Reac	Prod	Path	ReacProd	ENZYME	stoichReac	stoichProd
R02991	K01055	C00846	C03586	1120	C03586 <=> C00846	3.1.1.24	1	1
R02991	K01055	C03586	C00846	362	C03586 => C00846	3.1.1.24	1	1
R02991	K01055	C03586	C00846	1120	C03586 <=> C00846	3.1.1.24	1	1
R02035	K01057	C00345	C01236	30	C01236 <=> C00345	3.1.1.31	1	1
R02035	K01057	C00345	C01236	1110	C01236 <=> C00345	3.1.1.31	1	1
R02035	K01057	C00345	C01236	1120	C01236 <=> C00345	3.1.1.31	1	1
R02035	K01057	C01236	C00345	30	C01236 <=> C00345	3.1.1.31	1	1
R02035	K01057	C01236	C00345	1110	C01236 <=> C00345	3.1.1.31	1	1
R02035	K01057	C01236	C00345	1120	C01236 <=> C00345	3.1.1.31	1	1
R01350	K01059	C00422	C00162	561	C00422 => C00162	3.1.1.34	1	1
R03062	K01060	C00916	C03112	311	C00916 => C03112	3.1.1.41	1	1
R03893	K01061	C02222	C04431	1120	C04431 <=> C02222	3.1.1.45	1	1
R03893	K01061	C04431	C02222	361	C04431 => C02222	3.1.1.45	1	1
R03893	K01061	C04431	C02222	1120	C04431 <=> C02222	3.1.1.45	1	1
R05510	K01061	C07090	C07091	361	C07090 => C07091	3.1.1.45	1	1
R05510	K01061	C07090	C07091	1120	C07090 <=> C07091	3.1.1.45	1	1
R05510	K01061	C07091	C07090	1120	C07090 <=> C07091	3.1.1.45	1	1
R05511	K01061	C04706	C06329	361	C04706 => C06329	3.1.1.45	1	1
R05511	K01061	C04706	C06329	1120	C04706 <=> C06329	3.1.1.45	1	1
R05511	K01061	C06329	C04706	1120	C04706 <=> C06329	3.1.1.45	1	1
R06835	K01061	C12834	C12835	361	C12834 => C12835	3.1.1.45	1	1
R06835	K01061	C12834	C12835	1120	C12834 <=> C12835	3.1.1.45	1	1
R06835	K01061	C12835	C12834	1120	C12834 <=> C12835	3.1.1.45	1	1
R06838	K01061	C02222	C12838	1120	C12838 <=> C02222	3.1.1.45	1	1
R06838	K01061	C12838	C02222	361	C12838 => C02222	3.1.1.45	1	1
R06838	K01061	C12838	C02222	1120	C12838 <=> C02222	3.1.1.45	1	1
R08120	K01061	C02222	C16477	1120	C16477 <=> C02222	3.1.1.45	1	1
R08120	K01061	C16477	C02222	364	C16477 => C02222	3.1.1.45	1	1
R08120	K01061	C16477	C02222	1120	C16477 <=> C02222	3.1.1.45	1	1
R08121	K01061	C02222	C16476	1120	C16476 <=> C02222	3.1.1.45	1	1
R08121	K01061	C16476	C02222	364	C16476 => C02222	3.1.1.45	1	1
R08121	K01061	C16476	C02222	1120	C16476 <=> C02222	3.1.1.45	1	1
R09136	K01061	C18242	C18243	361	C18242 => C18243	3.1.1.45	1	1
R09136	K01061	C18242	C18243	1120	C18242 <=> C18243	3.1.1.45	1	1
R09136	K01061	C18243	C18242	1120	C18242 <=> C18243	3.1.1.45	1	1
R09220	K01061	C18309	C18310	623	C18309 => C18310	3.1.1.45	1	1
R09220	K01061	C18309	C18310	1120	C18309 <=> C18310	3.1.1.45	1	1
R09220	K01061	C18310	C18309	1120	C18309 <=> C18310	3.1.1.45	1	1
R09222	K01061	C18304	C18305	623	C18304 => C18305	3.1.1.45	1	1
R09222	K01061	C18304	C18305	1120	C18304 <=> C18305	3.1.1.45	1	1
R09222	K01061	C18305	C18304	1120	C18304 <=> C18305	3.1.1.45	1	1
R04452	K01062	C04598	C04317	565	C04598 => C04317	3.1.1.47	1	1
R08149	K01063	C09694	C16504	981	C09694 => C16504	3.1.1.59	1	1
R08149	K01063	C09694	C16504	1110	C09694 <=> C16504	3.1.1.59	1	1
R08149	K01063	C16504	C09694	1110	C09694 <=> C16504	3.1.1.59	1	1
R08150	K01063	C16505	C16506	981	C16505 => C16506	3.1.1.59	1	1
R08150	K01063	C16505	C16506	1110	C16505 <=> C16506	3.1.1.59	1	1
R08150	K01063	C16506	C16505	1110	C16505 <=> C16506	3.1.1.59	1	1
R00227	K01067	C00024	C00033	620	C00024 => C00033	3.1.2.1	1	1
R01274	K01068	C00154	C00249	62	C00154 => C00249	3.1.2.2	1	1
R01274	K01068	C00154	C00249	1040	C00154 => C00249	3.1.2.2	1	1
R08174	K01068	C00412	C01530	1040	C00412 => C01530	3.1.2.2	1	1
R08175	K01068	C02041	C06425	1040	C02041 => C06425	3.1.2.2	1	1
R08176	K01068	C00510	C00712	1040	C00510 => C00712	3.1.2.2	1	1
R08177	K01068	C02050	C01595	1040	C02050 => C01595	3.1.2.2	1	1
R08178	K01068	C16162	C06427	1040	C16162 => C06427	3.1.2.2	1	1
R08179	K01068	C16165	C06428	1040	C16165 => C06428	3.1.2.2	1	1
R08180	K01068	C16169	C06429	1040	C16169 => C06429	3.1.2.2	1	1
R08181	K01068	C03035	C06426	1040	C03035 => C06426	3.1.2.2	1	1
R08182	K01068	C03595	C03242	1040	C03595 => C03242	3.1.2.2	1	1
R08183	K01068	C02249	C00219	1040	C02249 => C00219	3.1.2.2	1	1
R01736	K01069	C03451	C00256	620	C03451 => C00256	3.1.2.6	1	1
R00527	K01070	C00058	C01031	1120	C01031 <=> C00058	3.1.2.12	1	1
R00527	K01070	C01031	C00058	680	C01031 => C00058	3.1.2.12	1	1
R00527	K01070	C01031	C00058	1120	C01031 <=> C00058	3.1.2.12	1	1
R04014	K01071	C05223	C02679	61	C05223 => C02679	3.1.2.21	1	1
R08157	K01071	C05752	C06423	61	C05752 => C06423	3.1.2.21	1	1
R08158	K01071	C05755	C01571	61	C05755 => C01571	3.1.2.21	1	1
R01274	K01074	C00154	C00249	62	C00154 => C00249	3.1.2.22	1	1
R01274	K01074	C00154	C00249	1040	C00154 => C00249	3.1.2.22	1	1
R01301	K01075	C00156	C02949	1120	C00156 <=> C02949	3.1.2.23	1	1
R01301	K01075	C00156	C02949	1110	C02949 <=> C00156	3.1.2.23	1	1
R01301	K01075	C02949	C00156	130	C02949 => C00156	3.1.2.23	1	1
R01301	K01075	C02949	C00156	362	C02949 => C00156	3.1.2.23	1	1
R01301	K01075	C02949	C00156	1110	C02949 <=> C00156	3.1.2.23	1	1
R01301	K01075	C02949	C00156	1120	C00156 <=> C02949	3.1.2.23	1	1
R02135	K01077	C01081	C00378	730	C01081 => C00378	3.1.3.1	1	1
R04620	K01077	C04895	C04874	790	C04895 => C04874	3.1.3.1	1	1
R02135	K01078	C01081	C00378	730	C01081 => C00378	3.1.3.2	1	1
R00548	K01078	C00061	C00255	740	C00061 => C00255	3.1.3.2	1	1
R00582	K01079	C00065	C01005	1120	C01005 <=> C00065	3.1.3.3	1	1
R00582	K01079	C01005	C00065	260	C01005 => C00065	3.1.3.3	1	1
R00582	K01079	C01005	C00065	680	C01005 => C00065	3.1.3.3	1	1
R00582	K01079	C01005	C00065	1120	C01005 <=> C00065	3.1.3.3	1	1
R02239	K01080	C00416	C00641	561	C00416 => C00641	3.1.3.4	1	1
R02239	K01080	C00416	C00641	564	C00416 => C00641	3.1.3.4	1	1
R04162	K01080	C05977	C03201	565	C05977 => C03201	3.1.3.4	1	1
R06520	K01080	C01120	C00836	600	C01120 => C00836	3.1.3.4	1	1
R06521	K01080	C06124	C00319	600	C06124 => C00319	3.1.3.4	1	1
R06522	K01080	C02960	C00195	600	C02960 => C00195	3.1.3.4	1	1
R00183	K01081	C00020	C00212	230	C00020 => C00212	3.1.3.5	1	1
R00511	K01081	C00055	C00475	240	C00055 => C00475	3.1.3.5	1	1
R00963	K01081	C00105	C00299	240	C00105 => C00299	3.1.3.5	1	1
R01126	K01081	C00130	C00294	230	C00130 => C00294	3.1.3.5	1	1
R01227	K01081	C00144	C00387	230	C00144 => C00387	3.1.3.5	1	1
R01569	K01081	C00364	C00214	240	C00364 => C00214	3.1.3.5	1	1
R01664	K01081	C00239	C00881	240	C00239 => C00881	3.1.3.5	1	1
R01968	K01081	C00330	C00362	230	C00362 <=> C00330	3.1.3.5	1	1
R01968	K01081	C00362	C00330	230	C00362 <=> C00330	3.1.3.5	1	1
R02088	K01081	C00360	C00559	230	C00360 <=> C00559	3.1.3.5	1	1
R02088	K01081	C00559	C00360	230	C00360 <=> C00559	3.1.3.5	1	1
R02102	K01081	C00365	C00526	240	C00365 => C00526	3.1.3.5	1	1
R02323	K01081	C00455	C03150	760	C00455 => C03150	3.1.3.5	1	1
R02719	K01081	C00655	C01762	230	C00655 => C01762	3.1.3.5	1	1
R02719	K01081	C00655	C01762	1110	C00655 <=> C01762	3.1.3.5	1	1
R02719	K01081	C01762	C00655	1110	C00655 <=> C01762	3.1.3.5	1	1
R03346	K01081	C01185	C05841	760	C01185 <=> C05841	3.1.3.5	1	1
R03346	K01081	C05841	C01185	760	C01185 <=> C05841	3.1.3.5	1	1
R00508	K01082	C00053	C00224	920	C00053 => C00224	3.1.3.7	1	1
R00508	K01082	C00053	C00224	1120	C00053 <=> C00224	3.1.3.7	1	1
R00508	K01082	C00224	C00053	1120	C00053 <=> C00224	3.1.3.7	1	1
R03371	K01083	C01204	C04563	562	C01204 => C04563	3.1.3.8	1	1
R01788	K01084	C00267	C00668	52	C00668 <=> C00267	3.1.3.9	1	1
R01788	K01084	C00267	C00668	500	C00668 <=> C00267	3.1.3.9	1	1
R01788	K01084	C00668	C00267	10	C00668 => C00267	3.1.3.9	1	1
R01788	K01084	C00668	C00267	52	C00668 <=> C00267	3.1.3.9	1	1
R01788	K01084	C00668	C00267	500	C00668 <=> C00267	3.1.3.9	1	1
R00947	K01085	C00103	C00267	10	C00103 => C00267	3.1.3.10	1	1
R00947	K01085	C00103	C00267	1120	C00267 <=> C00103	3.1.3.10	1	1
R00947	K01085	C00267	C00103	1120	C00267 <=> C00103	3.1.3.10	1	1
R02778	K01087	C00689	C01083	500	C00689 => C01083	3.1.3.12	1	1
R01334	K01091	C00988	C00160	630	C00988 => C00160	3.1.3.18	1	1
R01185	K01092	C01177	C00137	562	C01177 => C00137	3.1.3.25	1	1
R01185	K01092	C01177	C00137	4070	C01177 => C00137	3.1.3.25	1	1
R01186	K01092	C03546	C00137	562	C03546 => C00137	3.1.3.25	1	1
R01186	K01092	C03546	C00137	4070	C03546 => C00137	3.1.3.25	1	1
R01187	K01092	C00137	C04006	1110	C04006 <=> C00137	3.1.3.25	1	1
R01187	K01092	C04006	C00137	521	C04006 => C00137	3.1.3.25	1	1
R01187	K01092	C04006	C00137	562	C04006 => C00137	3.1.3.25	1	1
R01187	K01092	C04006	C00137	1110	C04006 <=> C00137	3.1.3.25	1	1
R01187	K01092	C04006	C00137	4070	C04006 => C00137	3.1.3.25	1	1
R02029	K01094	C03892	C00344	564	C03892 => C00344	3.1.3.27	1	1
R02029	K01095	C03892	C00344	564	C03892 => C00344	3.1.3.27	1	1
R01805	K01097	C06241	C00270	520	C06241 => C00270	3.1.3.29	1	1
R04404	K01099	C04637	C01277	562	C04637 => C01277	3.1.3.36	1	1
R04404	K01099	C04637	C01277	4070	C04637 => C01277	3.1.3.36	1	1
R01845	K01100	C00447	C05382	710	C00447 => C05382	3.1.3.37	1	1
R01845	K01100	C00447	C05382	1120	C00447 <=> C05382	3.1.3.37	1	1
R01845	K01100	C05382	C00447	1120	C00447 <=> C05382	3.1.3.37	1	1
R03024	K01101	C00870	C03360	1120	C03360 <=> C00870	3.1.3.41	1	1
R03024	K01101	C03360	C00870	627	C03360 => C00870	3.1.3.41	1	1
R03024	K01101	C03360	C00870	1120	C03360 <=> C00870	3.1.3.41	1	1
R03394	K01106	C01245	C01220	562	C01245 => C01220	3.1.3.56	1	1
R03394	K01106	C01245	C01220	4070	C01245 => C01220	3.1.3.56	1	1
R03430	K01106	C01272	C01243	562	C01272 => C01243	3.1.3.56	1	1
R03430	K01106	C01272	C01243	4070	C01272 => C01243	3.1.3.56	1	1
R03393	K01107	C01220	C03546	562	C01220 => C03546	3.1.3.57	1	1
R03393	K01107	C01220	C03546	4070	C01220 => C03546	3.1.3.57	1	1
R03427	K01107	C01243	C04063	562	C01243 => C04063	3.1.3.57	1	1
R03427	K01107	C01243	C04063	4070	C01243 => C04063	3.1.3.57	1	1
R04372	K01109	C04063	C04006	562	C04063 => C04006	3.1.3.66	1	1
R04372	K01109	C04063	C04006	4070	C04063 => C04006	3.1.3.66	1	1
R07299	K01109	C11554	C04549	562	C11554 => C04549	3.1.3.66	1	1
R04620	K01113	C04895	C04874	790	C04895 => C04874	3.1.3.1	1	1
R01312	K01114	C00157	C00641	564	C00157 => C00641	3.1.4.3	1	1
R02027	K01114	C00344	C00641	564	C00344 => C00641 + C00641	3.1.4.3	1	1
R02052	K01114	C00350	C00641	564	C00350 => C00641	3.1.4.3	1	1
R03332	K01114	C01194	C01177	562	C01194 => C01177	3.1.4.3	1	1
R07381	K01114	C04756	C03454	565	C04756 => C03454	3.1.4.3	1	1
R01310	K01115	C00157	C00416	564	C00157 => C00416	3.1.4.4	1	1
R02051	K01115	C00350	C00416	564	C00350 => C00416	3.1.4.4	1	1
R07385	K01115	C04756	C15647	565	C04756 => C15647	3.1.4.4	1	1
R03435	K01116	C04637	C00641	562	C04637 => C00641 + C01245	3.1.4.11	1	1
R03435	K01116	C04637	C00641	4070	C04637 => C01245 + C00641	3.1.4.11	1	1
R03435	K01116	C04637	C01245	562	C04637 => C00641 + C01245	3.1.4.11	1	1
R03435	K01116	C04637	C01245	4070	C04637 => C01245 + C00641	3.1.4.11	1	1
R03332	K01116	C01194	C01177	562	C01194 => C01177	3.1.4.11	1	1
R02541	K01117	C00550	C00195	600	C00550 => C00195	3.1.4.12	1	1
R00191	K01120	C00575	C00020	230	C00575 => C00020	3.1.4.17	1	1
R01234	K01120	C00942	C00144	230	C00942 => C00144	3.1.4.17	1	1
R07388	K01122	C04635	C15646	565	C04635 => C15646	3.1.4.39	1	1
R02542	K01123	C00550	C02960	600	C00550 => C02960	3.1.4.41	1	1
R01030	K01126	C00670	C00093	564	C00670 => C00093 + C00114	3.1.4.46	1	1
R01030	K01126	C00670	C00114	564	C00670 => C00093 + C00114	3.1.4.46	1	1
R01470	K01126	C01233	C00093	564	C01233 => C00189 + C00093	3.1.4.46	1	1
R01470	K01126	C01233	C00189	564	C01233 => C00189 + C00093	3.1.4.46	1	1
R06623	K01127	G00144	G12396	563	G00144 => G12396	3.1.4.50	1	1
R01856	K01129	C00286	C00330	230	C00286 => C00330	3.1.5.1	1	1
R03980	K01130	C02538	C00468	140	C02538 => C00468	3.1.6.1	1	1
R04856	K01130	C06125	C02686	600	C06125 => C02686	3.1.6.1	1	1
R03404	K01131	C04555	C01227	140	C04555 => C01227	3.1.6.2	1	1
R08941	K01131	C00187	C18043	140	C00187 => C18043	3.1.6.2	1	1
R08942	K01131	C01953	C18044	140	C01953 => C18044	3.1.6.2	1	1
R04856	K01134	C06125	C02686	600	C06125 => C02686	3.1.6.8	1	1
R07823	K01135	G12336	G13043	531	G12336 => G13043	3.1.6.12	1	1
R07812	K01136	G13034	G13035	531	G13034 => G13035	3.1.6.13	1	1
R07821	K01136	G13041	G13042	531	G13041 => G13042	3.1.6.13	1	1
R07819	K01137	G09660	G02632	531	G09660 => G02632	3.1.6.14	1	1
R02108	K01176	C00369	C00721	500	C00369 => C00721	3.2.1.1	1	1
R02112	K01176	C00369	C00208	500	C00369 => C00208 + C01935	3.2.1.1	1	1
R02112	K01177	C00369	C00208	500	C00369 => C00208 + C01935	3.2.1.2	1	1
R00801	K01182	C00089	C00031	52	C00089 => C00095 + C00031	3.2.1.10	1	1
R00801	K01182	C00089	C00095	52	C00089 => C00095 + C00031	3.2.1.10	1	1
R01718	K01182	C00252	C00267	500	C00252 => C00267	3.2.1.10	1	1
R01206	K01183	C00461	C00140	520	C00461 => C00140	3.2.1.14	1	1
R02334	K01183	C00461	C00461	520	C00461 => C00461	3.2.1.14	1	1
R01982	K01184	C00470	C00333	40	C00470 => C00333	3.2.1.15	1	1
R01982	K01184	C00470	C00333	500	C00470 => C00333	3.2.1.15	1	1
R02360	K01184	C00470	C02273	40	C00470 => C02273	3.2.1.15	1	1
R04018	K01186	C06128	C02686	600	C06128 => C02686	3.2.1.18	1	1
R00801	K01187	C00089	C00031	52	C00089 => C00095 + C00031	3.2.1.20	1	1
R00801	K01187	C00089	C00095	52	C00089 => C00095 + C00031	3.2.1.20	1	1
R00802	K01187	C00089	C00267	500	C00089 => C02336 + C00267	3.2.1.20	1	1
R00802	K01187	C00089	C02336	500	C00089 => C02336 + C00267	3.2.1.20	1	1
R02558	K01188	C00844	C00561	460	C00844 => C00561	3.2.1.21	1	1
R02985	K01188	C08325	C00844	460	C08325 => C00844	3.2.1.21	1	1
R04949	K01188	C05712	C05713	1110	C05712 <=> C05713	3.2.1.21	1	1
R04949	K01188	C05713	C05712	460	C05713 => C05712	3.2.1.21	1	1
R04949	K01188	C05713	C05712	1110	C05712 <=> C05713	3.2.1.21	1	1
R04998	K01188	C05838	C05839	1110	C05839 <=> C05838	3.2.1.21	1	1
R04998	K01188	C05839	C05838	940	C05839 => C05838	3.2.1.21	1	1
R04998	K01188	C05839	C05838	1110	C05839 <=> C05838	3.2.1.21	1	1
R01101	K01189	C05402	C00031	52	C05402 => C00124 + C00031	3.2.1.22	1	1
R01101	K01189	C05402	C00124	52	C05402 => C00124 + C00031	3.2.1.22	1	1
R01103	K01189	C00492	C00089	52	C00492 => C00089	3.2.1.22	1	1
R01104	K01189	C00116	C05401	52	C05401 <=> C00124 + C00116	3.2.1.22	1	1
R01104	K01189	C00124	C05401	52	C05401 <=> C00124 + C00116	3.2.1.22	1	1
R01104	K01189	C05401	C00116	52	C05401 <=> C00124 + C00116	3.2.1.22	1	1
R01104	K01189	C05401	C00124	52	C05401 <=> C00124 + C00116	3.2.1.22	1	1
R01194	K01189	C00124	C01235	52	C01235 <=> C00137 + C00124	3.2.1.22	1	1
R01194	K01189	C00137	C01235	52	C01235 <=> C00137 + C00124	3.2.1.22	1	1
R01194	K01189	C01235	C00124	52	C01235 <=> C00137 + C00124	3.2.1.22	1	1
R01194	K01189	C01235	C00137	52	C01235 <=> C00137 + C00124	3.2.1.22	1	1
R01329	K01189	C00124	C05400	52	C05400 <=> C00159 + C00124	3.2.1.22	1	1
R01329	K01189	C00159	C05400	52	C05400 <=> C00159 + C00124	3.2.1.22	1	1
R01329	K01189	C05400	C00124	52	C05400 <=> C00159 + C00124	3.2.1.22	1	1
R01329	K01189	C05400	C00159	52	C05400 <=> C00159 + C00124	3.2.1.22	1	1
R02926	K01189	C00124	C05399	52	C05399 <=> C00794 + C00124	3.2.1.22	1	1
R02926	K01189	C00794	C05399	52	C05399 <=> C00794 + C00124	3.2.1.22	1	1
R02926	K01189	C05399	C00124	52	C05399 <=> C00794 + C00124	3.2.1.22	1	1
R02926	K01189	C05399	C00794	52	C05399 <=> C00794 + C00124	3.2.1.22	1	1
R03634	K01189	C01613	C00124	52	C01613 => C00124 + C00492	3.2.1.22	1	1
R03634	K01189	C01613	C00492	52	C01613 => C00124 + C00492	3.2.1.22	1	1
R04019	K01189	C06126	C02686	600	C06126 => C02686	3.2.1.22	1	1
R04470	K01189	C06037	C03692	561	C06037 => C03692	3.2.1.22	1	1
R05549	K01189	C05404	C00124	52	C05404 => C00124 + C05402	3.2.1.22	1	1
R05549	K01189	C05404	C05402	52	C05404 => C00124 + C05402	3.2.1.22	1	1
R05961	K01189	G00092	G00093	603	G00093 <=> G00092	3.2.1.22	1	1
R05961	K01189	G00093	G00092	603	G00093 <=> G00092	3.2.1.22	1	1
R01105	K01190	C05796	C00124	52	C05796 => C00124	3.2.1.23	1	1
R01678	K01190	C00243	C00124	52	C00243 => C00124 + C00267	3.2.1.23	1	1
R01678	K01190	C00243	C00267	52	C00243 => C00124 + C00267	3.2.1.23	1	1
R03355	K01190	C01290	C01190	600	C01290 => C01190	3.2.1.23	1	1
R00801	K01193	C00089	C00031	52	C00089 => C00095 + C00031	3.2.1.26	1	1
R00801	K01193	C00089	C00095	52	C00089 => C00095 + C00031	3.2.1.26	1	1
R00802	K01193	C00089	C00267	500	C00089 => C02336 + C00267	3.2.1.26	1	1
R00802	K01193	C00089	C02336	500	C00089 => C02336 + C00267	3.2.1.26	1	1
R02410	K01193	C00492	C05402	52	C00492 => C05402	3.2.1.26	1	1
R03635	K01193	C01613	C05404	52	C01613 => C05404	3.2.1.26	1	1
R04979	K01195	C05787	C05791	860	C05787 => C05791	3.2.1.31	1	1
R01478	K01195	C03033	C00191	40	C03033 => C00191	3.2.1.31	1	1
R01478	K01195	C03033	C00191	500	C03033 => C00191	3.2.1.31	1	1
R07818	K01195	G13040	G09660	531	G13040 => G09660	3.2.1.31	1	1
R08127	K01195	C04900	C12632	944	C04900 => C12632	3.2.1.31	1	1
R08260	K01195	C11376	C11173	983	C11376 => C11173	3.2.1.31	1	1
R07824	K01197	G13043	G00872	531	G13043 => G00872	3.2.1.35	1	1
R07825	K01197	G12336	G00872	531	G12336 => G00872	3.2.1.35	1	1
R01433	K01198	C02352	C00181	500	C02352 => C00181	3.2.1.37	1	1
R01433	K01198	C02352	C00181	520	C02352 => C00181	3.2.1.37	1	1
R00308	K01199	C00965	C00031	500	C00965 => C00031	3.2.1.39	1	1
R02111	K01200	C00369	C00103	500	C00369 => C00718 + C00103	3.2.1.41	1	1
R02111	K01200	C00369	C00718	500	C00369 => C00718 + C00103	3.2.1.41	1	1
R01498	K01201	C01190	C00195	600	C01190 => C00195	3.2.1.45	1	1
R03617	K01202	C02686	C00195	600	C02686 => C00195	3.2.1.46	1	1
R05966	K01204	G00094	G00095	603	G00095 <=> G00094	3.2.1.49	1	1
R05966	K01204	G00095	G00094	603	G00095 <=> G00094	3.2.1.49	1	1
R07816	K01205	G13038	G13039	531	G13038 => G13039	3.2.1.50	1	1
R01762	K01209	C02474	C00259	520	C02474 => C00259	3.2.1.55	1	1
R00308	K01210	C00965	C00031	500	C00965 => C00031	3.2.1.58	1	1
R03115	K01210	C00965	C00267	500	C00965 => C00267	3.2.1.58	1	1
R05624	K01212	C06215	C06215	500	C06215 <=> C06215	3.2.1.65	1	1
R01982	K01213	C00470	C00333	40	C00470 => C00333	3.2.1.67	1	1
R01982	K01213	C00470	C00333	500	C00470 => C00333	3.2.1.67	1	1
R07813	K01217	G13035	G13036	531	G13035 => G13036	3.2.1.76	1	1
R07822	K01217	G13042	G12336	531	G13042 => G12336	3.2.1.76	1	1
R01332	K01218	C02492	C00159	51	C02492 => C00159	3.2.1.78	1	1
R03256	K01220	C05396	C01113	52	C05396 => C01113	3.2.1.85	1	1
R05133	K01222	C06187	C01172	10	C06187 => C01172	3.2.1.86	1	1
R05134	K01222	C06188	C01172	10	C06188 => C01172	3.2.1.86	1	1
R05133	K01223	C06187	C01172	10	C06187 => C01172	3.2.1.86	1	1
R05134	K01223	C06188	C01172	10	C06188 => C01172	3.2.1.86	1	1
R02886	K01225	C00760	C00185	500	C00760 => C00185 + C00760	3.2.1.91	1	1
R02886	K01225	C00760	C00760	500	C00760 => C00185 + C00760	3.2.1.91	1	1
R00837	K01226	C00092	C00689	500	C00689 <=> C00092	3.2.1.93	1	1
R00837	K01226	C00689	C00092	500	C00689 <=> C00092	3.2.1.93	1	1
R00837	K01226	C00689	C00092	500	C00689 => C00092	3.2.1.93	1	1
R05979	K01228	G00009	G00171	510	G00009 => G00171	3.2.1.106	1	1
R05984	K01231	G00013	G00014	510	G00013 => G00014	3.2.1.114	1	1
R05984	K01231	G00013	G00014	513	G00013 => G00014	3.2.1.114	1	1
R00838	K01232	C00092	C02995	500	C02995 <=> C00092	3.2.1.122	1	1
R00838	K01232	C02995	C00092	500	C02995 <=> C00092	3.2.1.122	1	1
R00837	K01232	C00092	C00689	500	C00689 <=> C00092	3.2.1.122	1	1
R00837	K01232	C00689	C00092	500	C00689 <=> C00092	3.2.1.122	1	1
R00837	K01232	C00689	C00092	500	C00689 => C00092	3.2.1.122	1	1
R02833	K01233	C00734	C06023	520	C00734 => C06023	3.2.1.132	1	1
R04094	K01237	C05837	C02938	380	C05837 => C02938	3.2.1.147	1	1
R01245	K01239	C00212	C00147	230	C00212 => C00147	3.2.2.1	1	1
R01273	K01239	C03150	C00153	760	C03150 => C00153	3.2.2.1	1	1
R01677	K01239	C00387	C00242	230	C00387 => C00242	3.2.2.1	1	1
R01770	K01239	C00294	C00262	230	C00294 => C00262	3.2.2.1	1	1
R02143	K01239	C01762	C00385	230	C01762 => C00385	3.2.2.1	1	1
R01273	K01240	C03150	C00153	760	C03150 => C00153	3.2.2.3	1	1
R01080	K01240	C00299	C00106	240	C00299 => C00106	3.2.2.3	1	1
R00182	K01241	C00020	C00147	230	C00020 => C00147	3.2.2.4	1	1
R00194	K01243	C00021	C03539	270	C00021 => C03539	3.2.2.9	1	1
R01401	K01243	C00170	C03089	270	C00170 => C03089	3.2.2.9	1	1
R01401	K01244	C00170	C03089	270	C00170 => C03089	3.2.2.16	1	1
R00192	K01251	C00021	C00155	270	C00021 => C00155	3.3.1.1	1	1
R07013	K01253	C14786	C06205	980	C14786 => C06205	3.3.2.9	1	1
R07014	K01253	C14787	C06205	980	C14787 => C06205	3.3.2.9	1	1
R07027	K01253	C14800	C14801	980	C14800 => C14801	3.3.2.9	1	1
R07071	K01253	C14839	C14844	980	C14839 => C14844	3.3.2.9	1	1
R07072	K01253	C14840	C14842	980	C14840 => C14842	3.3.2.9	1	1
R07082	K01253	C14850	C14852	980	C14850 => C14852	3.3.2.9	1	1
R03057	K01254	C00909	C02165	590	C00909 => C02165	3.3.2.6	1	1
R00899	K01255	C01419	C00037	480	C01419 => C00097 + C00037	3.4.11.1	1	1
R00899	K01255	C01419	C00097	480	C01419 => C00097 + C00037	3.4.11.1	1	1
R04951	K01255	C05729	C00037	480	C05729 => C00037 + C05726	3.4.11.1	1	1
R04951	K01255	C05729	C05726	480	C05729 => C00037 + C05726	3.4.11.1	1	1
R00899	K01256	C01419	C00037	480	C01419 => C00097 + C00037	3.4.11.2	1	1
R00899	K01256	C01419	C00097	480	C01419 => C00097 + C00037	3.4.11.2	1	1
R04951	K01256	C05729	C00037	480	C05729 => C00037 + C05726	3.4.11.2	1	1
R04951	K01256	C05729	C05726	480	C05729 => C00037 + C05726	3.4.11.2	1	1
R00135	K01259	C00012	C00148	330	C00012 => C00148	3.4.11.5	1	1
R04242	K01307	C03541	C00101	790	C03541 => C00101	3.4.19.9	1	1
R00485	K01424	C00049	C00152	1110	C00152 <=> C00049	3.5.1.1	1	1
R00485	K01424	C00152	C00014	910	C00152 => C00014 + C00049	3.5.1.1	1	1
R00485	K01424	C00152	C00049	250	C00152 => C00049	3.5.1.1	1	1
R00485	K01424	C00152	C00049	460	C00152 => C00049	3.5.1.1	1	1
R00485	K01424	C00152	C00049	910	C00152 => C00014 + C00049	3.5.1.1	1	1
R00485	K01424	C00152	C00049	1110	C00152 <=> C00049	3.5.1.1	1	1
R00256	K01425	C00014	C00064	1120	C00014 <=> C00064	3.5.1.2	1	1
R00256	K01425	C00014	C00064	250	C00064 <=> C00025 + C00014	3.5.1.2	1	1
R00256	K01425	C00014	C00064	330	C00064 <=> C00014	3.5.1.2	1	1
R00256	K01425	C00025	C00064	250	C00064 <=> C00025 + C00014	3.5.1.2	1	1
R00256	K01425	C00064	C00014	250	C00064 <=> C00025 + C00014	3.5.1.2	1	1
R00256	K01425	C00064	C00014	330	C00064 <=> C00014	3.5.1.2	1	1
R00256	K01425	C00064	C00014	330	C00064 => C00014	3.5.1.2	1	1
R00256	K01425	C00064	C00014	910	C00064 => C00014	3.5.1.2	1	1
R00256	K01425	C00064	C00014	1120	C00014 <=> C00064	3.5.1.2	1	1
R00256	K01425	C00064	C00025	250	C00064 <=> C00025 + C00014	3.5.1.2	1	1
R00256	K01425	C00064	C00025	471	C00064 => C00025	3.5.1.2	1	1
