kegg	eawag	alam	kegg	eawag	alam
C02723	0	0	C00134	0	1
C00783	0	0	C02066	1	0
C00296	0	0	C00944	0	0
C00944	0	0	C00296	0	0
C00493	0	0	C02637	0	0
C00493	0	0	C02637	0	0
C02637	0	0	C00493	0	0
C02637	0	0	C00493	0	0
C00051	0	1	C00127	0	1
C00051	0	1	C00127	0	1
C00051	0	1	C00127	0	1
C00692	0	0	C05892	0	0
C05893	0	0	C17550	0	0
C00500	0	1	C11630	0	0
C11630	0	0	C05912	0	0
C00500	0	1	C05786	0	0
C08733	0	0	C08737	0	0
C08737	0	0	C08733	0	0
C08737	0	0	C08733	0	0
C06551	0	0	C06552	0	0
C06551	0	0	C06552	0	0
C06552	0	0	C06551	0	0
C06560	0	0	C08735	0	0
C06560	0	0	C08735	0	0
C08735	0	0	C06560	0	0
C00793	0	0	C00022	1	1
C05931	0	0	C00025	0	1
G10694	0	0	G01813	0	0
G00171	0	0	G00010	0	0
G00010	0	0	G00011	0	0
C01454	1	0	C06729	1	0
C01454	1	0	C06729	1	0
C06729	1	0	C01454	1	0
C01454	1	0	C06729	1	0
C01454	1	0	C06729	1	0
C06729	1	0	C01454	1	0
C06731	0	0	C07215	0	0
C07215	0	0	C06731	0	0
C07215	0	0	C06731	0	0
C06720	0	0	C07211	1	0
C07211	1	0	C06720	0	0
C07211	1	0	C06720	0	0
C00180	1	1	C06321	1	0
C00180	1	1	C06321	1	0
C06321	1	0	C00180	1	1
C00180	1	1	C06321	1	0
C00180	1	1	C06321	1	0
C06321	1	0	C00180	1	1
C02359	1	0	C16482	0	0
C02359	1	0	C16482	0	0
C16482	0	0	C02359	1	0
C02359	1	0	C16481	0	0
C02359	1	0	C16481	0	0
C16481	0	0	C02359	1	0
C02364	0	0	C16478	0	0
C02364	0	0	C16478	0	0
C16478	0	0	C02364	0	0
C02364	0	0	C16479	0	0
C02364	0	0	C16479	0	0
C16479	0	0	C02364	0	0
C02371	1	0	C16480	1	0
C02371	1	0	C16480	1	0
C16480	1	0	C02371	1	0
C01454	1	0	C06729	1	0
C01454	1	0	C06729	1	0
C06729	1	0	C01454	1	0
C01454	1	0	C06729	1	0
C01454	1	0	C06729	1	0
C06729	1	0	C01454	1	0
C06731	0	0	C07215	0	0
C07215	0	0	C06731	0	0
C07215	0	0	C06731	0	0
C06720	0	0	C07211	1	0
C07211	1	0	C06720	0	0
C07211	1	0	C06720	0	0
C00180	1	1	C06321	1	0
C00180	1	1	C06321	1	0
C06321	1	0	C00180	1	1
C00180	1	1	C06321	1	0
C00180	1	1	C06321	1	0
C06321	1	0	C00180	1	1
C02359	1	0	C16482	0	0
C02359	1	0	C16482	0	0
C16482	0	0	C02359	1	0
C02359	1	0	C16481	0	0
C02359	1	0	C16481	0	0
C16481	0	0	C02359	1	0
C02364	0	0	C16478	0	0
C02364	0	0	C16478	0	0
C16478	0	0	C02364	0	0
C02364	0	0	C16479	0	0
C02364	0	0	C16479	0	0
C16479	0	0	C02364	0	0
C02371	1	0	C16480	1	0
C02371	1	0	C16480	1	0
C16480	1	0	C02371	1	0
C00014	0	0	C00064	0	1
C00014	0	0	C00064	0	1
C00014	0	0	C00064	0	1
C00025	0	1	C00064	0	1
C00064	0	1	C00014	0	0
C00064	0	1	C00014	0	0
C00064	0	1	C00014	0	0
C00064	0	1	C00014	0	0
C00064	0	1	C00014	0	0
C00064	0	1	C00025	0	1
C00064	0	1	C00025	0	1
C00049	0	1	C00152	0	1
C00152	0	1	C00014	0	0
C00152	0	1	C00049	0	1
C00152	0	1	C00049	0	1
C00152	0	1	C00049	0	1
C00152	0	1	C00049	0	1
C00819	0	0	C00217	0	0
C00090	1	0	C00108	1	1
C00108	1	1	C00014	0	0
C00108	1	1	C00090	1	0
C00108	1	1	C00090	1	0
C00090	1	0	C00108	1	1
C00108	1	1	C00014	0	0
C00108	1	1	C00090	1	0
C00108	1	1	C00090	1	0
C00090	1	0	C00108	1	1
C00108	1	1	C00014	0	0
C00108	1	1	C00090	1	0
C00108	1	1	C00090	1	0
C00090	1	0	C00108	1	1
C00108	1	1	C00014	0	0
C00108	1	1	C00090	1	0
C00108	1	1	C00090	1	0
C00192	0	0	C00014	0	0
C00860	0	0	C01100	0	0
C01100	0	0	C00860	0	0
C01100	0	0	C00860	0	0
C00439	0	0	C01045	0	0
C00386	0	1	C00099	0	1
C00386	0	1	C00135	0	1
C00386	0	1	C00135	0	1
C00334	0	1	C00884	0	0
C01262	0	0	C00099	0	1
C01262	0	0	C01152	0	0
C01013	0	1	C05668	0	0
C01013	0	1	C05668	0	0
C05668	0	0	C01013	0	1
C05668	0	0	C01013	0	1
C06000	0	0	C06001	0	0
C00683	0	0	C01213	0	1
C00683	0	0	C01213	0	1
C00683	0	0	C01213	0	1
C00683	0	0	C01213	0	1
C00683	0	0	C01213	0	1
C01213	0	1	C00683	0	0
C01213	0	1	C00683	0	0
C00356	0	1	C03231	0	0
C03231	0	0	C00356	0	1
C05629	0	0	C11588	0	0
C05629	0	0	C11588	0	0
C11588	0	0	C05629	0	0
C00423	1	0	C12622	1	0
C00423	1	0	C12622	1	0
C12622	1	0	C00423	1	0
C05629	0	0	C11588	0	0
C05629	0	0	C11588	0	0
C11588	0	0	C05629	0	0
C00423	1	0	C12622	1	0
C00423	1	0	C12622	1	0
C12622	1	0	C00423	1	0
C04044	0	0	C11588	0	0
C11588	0	0	C04044	0	0
C11588	0	0	C04044	0	0
C12622	1	0	C12623	1	0
C12622	1	0	C12623	1	0
C12623	1	0	C12622	1	0
C04044	0	0	C11457	0	0
C11457	0	0	C04044	0	0
C11457	0	0	C04044	0	0
C12621	0	0	C12623	1	0
C12621	0	0	C12623	1	0
C12623	1	0	C12621	0	0
C04044	0	0	C04479	0	0
C04044	0	0	C04479	0	0
C04479	0	0	C04044	0	0
C12623	1	0	C12624	1	0
C12623	1	0	C12624	1	0
C12624	1	0	C12623	1	0
C00042	1	1	C04479	0	0
C00596	1	0	C04479	0	0
C04479	0	0	C00042	1	1
C04479	0	0	C00042	1	1
C04479	0	0	C00596	1	0
C04479	0	0	C00596	1	0
C00122	1	1	C12624	1	0
C00596	1	0	C12624	1	0
C12624	1	0	C00122	1	1
C12624	1	0	C00122	1	1
C12624	1	0	C00596	1	0
C12624	1	0	C00596	1	0
C01151	0	0	C00119	0	1
C02923	1	0	C06720	0	0
C06720	0	0	C02923	1	0
C06720	0	0	C02923	1	0
C00090	1	0	C06321	1	0
C06321	1	0	C00090	1	0
C06321	1	0	C00090	1	0
C16472	1	0	C16478	0	0
C16478	0	0	C16472	1	0
C16478	0	0	C16472	1	0
C16473	1	0	C16479	0	0
C16479	0	0	C16473	1	0
C16479	0	0	C16473	1	0
C16473	1	0	C16480	1	0
C16480	1	0	C16473	1	0
C16480	1	0	C16473	1	0
C06729	1	0	C06730	1	0
C06729	1	0	C06730	1	0
C06730	1	0	C06729	1	0
C06729	1	0	C06730	1	0
C06729	1	0	C06730	1	0
C06730	1	0	C06729	1	0
C02923	1	0	C06731	0	0
C06731	0	0	C02923	1	0
C06731	0	0	C02923	1	0
C00633	1	0	C01468	1	0
C01468	1	0	C00633	1	0
C01468	1	0	C00633	1	0
C03972	0	0	C05539	0	0
C00666	0	0	C04390	0	0
C04390	0	0	C00666	0	0
C00322	0	1	C05533	0	0
C05533	0	0	C00322	0	1
C05533	0	0	C05662	0	0
C05662	0	0	C05533	0	0
C00002	0	1	C00575	0	1
C00044	0	1	C00942	0	1
C04637	0	1	C00641	0	0
C04637	0	1	C00641	0	0
C04637	0	1	C01245	0	1
C04637	0	1	C01245	0	1
C01194	0	0	C01177	0	1
C04637	0	1	C00641	0	0
C04637	0	1	C00641	0	0
C04637	0	1	C01245	0	1
C04637	0	1	C01245	0	1
C01194	0	0	C01177	0	1
C04637	0	1	C00641	0	0
C04637	0	1	C00641	0	0
C04637	0	1	C01245	0	1
C04637	0	1	C01245	0	1
C01194	0	0	C01177	0	1
C04637	0	1	C00641	0	0
C04637	0	1	C00641	0	0
C04637	0	1	C01245	0	1
C04637	0	1	C01245	0	1
C01194	0	0	C01177	0	1
C04637	0	1	C00641	0	0
C04637	0	1	C00641	0	0
C04637	0	1	C01245	0	1
C04637	0	1	C01245	0	1
C01194	0	0	C01177	0	1
C00002	0	1	C00575	0	1
C00044	0	1	C00942	0	1
C05528	0	1	C11537	0	0
C11537	0	0	C05528	0	1
C11537	0	0	C05528	0	1
C00296	0	0	C00944	0	0
C00944	0	0	C00296	0	0
C00493	0	0	C02637	0	0
C00493	0	0	C02637	0	0
C02637	0	0	C00493	0	0
C02637	0	0	C00493	0	0
C00296	0	0	C00944	0	0
C00944	0	0	C00296	0	0
C00493	0	0	C02637	0	0
C00493	0	0	C02637	0	0
C02637	0	0	C00493	0	0
C02637	0	0	C00493	0	0
C01226	0	0	C04780	0	0
C00156	1	1	C13635	1	0
C13635	1	0	C00156	1	1
C13635	1	0	C00156	1	1
C04052	1	0	C05600	0	0
C04052	1	0	C05600	0	0
C05600	0	0	C04052	1	0
C03063	1	0	C05600	0	0
C03063	1	0	C05600	0	0
C05600	0	0	C03063	1	0
C05600	0	0	C03063	1	0
C02477	0	1	C02483	0	0
C02483	0	0	C02477	0	1
C02483	0	0	C02477	0	1
C14151	0	0	C14152	0	0
C14151	0	0	C14152	0	0
C14152	0	0	C14151	0	0
C00346	0	1	C01210	0	0
C01210	0	0	C13482	0	1
C13482	0	1	C00588	0	1
C01234	0	0	C06547	1	0
C01234	0	0	C06547	1	0
C06547	1	0	C01234	0	0
C06406	0	0	C06407	0	0
C11539	0	0	C11540	0	0
C00024	1	1	C00158	0	1
C00024	1	1	C00158	0	1
C00024	1	1	C00158	0	1
C00036	0	1	C00158	0	1
C00036	0	1	C00158	0	1
C00036	0	1	C00158	0	1
C00036	0	1	C00158	0	1
C00158	0	1	C00024	1	1
C00158	0	1	C00024	1	1
C00158	0	1	C00024	1	1
C00158	0	1	C00036	0	1
C00158	0	1	C00036	0	1
C00158	0	1	C00036	0	1
C00158	0	1	C00036	0	1
C00096	0	1	C11516	0	0
C00691	0	0	C01214	0	0
C00691	0	0	C01214	0	0
C01214	0	0	C00691	0	0
C04546	0	0	C06143	0	0
C06143	0	0	C04546	0	0
C11536	0	0	C11537	0	0
C11536	0	0	C11537	0	0
C11537	0	0	C11536	0	0
C00369	0	0	C00208	1	1
C00463	0	0	C03506	0	0
C00463	0	0	C03506	0	0
C03506	0	0	C00463	0	0
C03506	0	0	C00463	0	0
C03506	0	0	C00463	0	0
C00078	0	1	C00463	0	0
C00463	0	0	C00078	0	1
C00463	0	0	C00078	0	1
C00065	1	1	C00078	0	1
C00078	0	1	C03506	0	0
C00078	0	1	C03506	0	0
C03506	0	0	C00078	0	1
C03506	0	0	C00078	0	1
C00593	0	0	C05528	0	1
C05528	0	1	C00593	0	0
C05528	0	1	C00593	0	0
C00086	0	1	C01566	0	0
C01566	0	0	C00086	0	1
C01566	0	0	C00086	0	1
C00025	0	1	C00669	0	1
C00097	0	1	C00669	0	1
C02188	0	0	C05544	0	0
C05544	0	0	C05545	0	0
C05545	0	0	C05546	0	0
C00093	0	1	C00116	1	1
C00093	0	1	C00116	1	1
C00029	0	1	C11521	0	0
C00029	0	1	C11521	0	0
C00116	1	1	C00969	0	0
C00116	1	1	C00969	0	0
C00116	1	1	C00969	0	0
C03372	0	0	C00681	0	1
C03715	0	0	C03968	0	0
C00346	0	1	C00189	1	1
C00588	0	1	C00114	0	1
C00156	1	1	C05848	0	0
C00156	1	1	C05848	0	0
C05847	0	0	C05848	0	0
C05847	0	0	C05848	0	0
C05848	0	0	C00156	1	1
C05848	0	0	C05847	0	0
C00156	1	1	C13425	0	0
C00156	1	1	C13425	0	0
C01230	0	0	C13425	0	0
C01230	0	0	C13425	0	0
C13425	0	0	C00156	1	1
C13425	0	0	C01230	0	0
C00156	1	1	C03885	0	0
C00156	1	1	C03885	0	0
C03885	0	0	C00156	1	1
C03885	0	0	C04145	0	0
C04145	0	0	C03885	0	0
C04145	0	0	C03885	0	0
C05803	0	0	C05804	0	0
C05803	0	0	C05804	0	0
C05804	0	0	C05803	0	0
C17560	0	0	C17561	0	0
C17560	0	0	C17561	0	0
C17561	0	0	C17560	0	0
C04230	0	0	C00670	0	1
C04438	0	0	C01233	0	0
C04230	0	0	C00670	0	1
C04233	0	0	C00670	0	1
C05973	0	0	C01233	0	0
C05804	0	0	C05805	0	0
C05804	0	0	C05805	0	0
C05805	0	0	C05804	0	0
C17561	0	0	C17562	0	0
C17561	0	0	C17562	0	0
C17562	0	0	C17561	0	0
C00257	0	1	C06473	0	0
C00257	0	1	C06473	0	0
C06473	0	0	C00257	0	1
C00257	0	1	C06473	0	0
C00257	0	1	C06473	0	0
C06473	0	0	C00257	0	1
C04574	0	0	C00009	1	1
C04574	0	0	C17556	0	0
C00251	0	0	C00254	0	0
C00251	0	0	C00254	0	0
C00254	0	0	C00251	0	0
C00254	0	0	C00251	0	0
C00251	0	0	C00254	0	0
C00251	0	0	C00254	0	0
C00254	0	0	C00251	0	0
C00254	0	0	C00251	0	0
C00118	0	1	C00018	0	1
C00199	0	1	C00018	0	1
C16396	0	0	C16399	0	0
C16396	0	0	C16399	0	0
C16399	0	0	C16396	0	0
C16396	0	0	C16399	0	0
C16396	0	0	C16399	0	0
C16399	0	0	C16396	0	0
C00080	0	0	C00282	0	0
C02094	0	1	C05435	0	0
C05435	0	0	C02094	0	1
C05435	0	0	C02094	0	1
C05431	0	0	C05434	0	0
C05432	0	0	C05435	0	0
C05432	0	0	C05435	0	0
C05435	0	0	C05432	0	0
C05433	0	0	C08586	0	0
C08586	0	0	C05433	0	0
C08586	0	0	C05433	0	0
C05434	0	0	C16291	0	0
C05432	0	0	C08586	0	0
C05432	0	0	C08586	0	0
C08586	0	0	C05432	0	0
C08586	0	0	C16276	0	0
C08586	0	0	C16276	0	0
C16276	0	0	C08586	0	0
C05932	0	0	C05931	0	0
C00492	0	0	C01613	0	0
C00089	0	1	C00492	0	0
C01235	0	0	C00492	0	0
C03283	0	0	C06442	0	0
C03283	0	0	C06442	0	0
C06442	0	0	C03283	0	0
C06231	0	0	C06442	0	0
C06442	0	0	C06231	0	0
C06442	0	0	C06231	0	0
C00668	0	0	C01172	0	0
C00668	0	0	C01172	0	0
C00668	0	0	C01172	0	0
C00668	0	0	C01172	0	0
C01172	0	0	C00668	0	0
C01172	0	0	C00668	0	0
C01172	0	0	C00668	0	0
C01172	0	0	C00668	0	0
C00668	0	0	C05345	0	0
C00668	0	0	C05345	0	0
C00668	0	0	C05345	0	0
C00668	0	0	C05345	0	0
C00668	0	0	C05345	0	0
C00668	0	0	C05345	0	0
C05345	0	0	C00668	0	0
C05345	0	0	C00668	0	0
C05345	0	0	C00668	0	0
C05345	0	0	C00668	0	0
C05345	0	0	C00668	0	0
C05345	0	0	C00668	0	0
C01172	0	0	C05345	0	0
C01172	0	0	C05345	0	0
C01172	0	0	C05345	0	0
C05345	0	0	C01172	0	0
C05345	0	0	C01172	0	0
C05345	0	0	C01172	0	0
C04677	0	0	C04734	0	1
C04677	0	0	C04734	0	1
C04734	0	1	C04677	0	0
C17022	0	0	C03125	0	0
C00068	0	1	C01081	0	1
C00002	0	1	C00008	0	1
C00008	0	1	C00002	0	1
C01081	0	1	C00378	1	1
C00068	0	1	C01081	0	1
C00055	0	1	C00380	0	1
C00020	0	1	C00147	0	1
C00522	0	0	C18911	0	0
C00049	0	1	C05840	0	0
C00049	0	1	C05840	0	0
C05893	0	0	C05894	0	0
C02591	0	0	C00089	0	1
C11516	0	0	C11544	0	0
C00641	0	0	C00416	0	1
C00641	0	0	C00416	0	1
C00641	0	0	C00416	0	1
C00090	1	0	C00682	1	0
C00090	1	0	C00682	1	0
C00682	1	0	C00090	1	0
C02923	1	0	C06210	1	0
C02923	1	0	C06210	1	0
C06210	1	0	C02923	1	0
C06730	1	0	C06760	1	0
C06730	1	0	C06760	1	0
C06760	1	0	C06730	1	0
C07085	1	0	C07087	1	0
C07085	1	0	C07087	1	0
C07087	1	0	C07085	1	0
C02375	1	0	C07089	1	0
C02375	1	0	C07089	1	0
C07089	1	0	C02375	1	0
C02501	1	0	C06336	1	0
C06336	1	0	C02501	1	0
C06336	1	0	C02501	1	0
C00357	0	1	C16698	0	0
C16698	0	0	C00357	0	1
C11821	0	0	C12248	0	0
C11821	0	0	C12248	0	0
C12248	0	0	C11821	0	0
C05653	0	0	C00108	1	1
C02700	0	1	C00058	1	1
C02700	0	1	C00328	0	1
C05648	0	0	C05651	0	0
C01300	0	0	C04807	0	0
C03021	0	0	C00621	0	0
C03021	0	0	G00009	0	0
G00008	0	0	C00621	0	0
G00008	0	0	G00009	0	0
C01879	0	1	C00025	0	1
C03539	0	0	C00155	0	1
C00376	0	1	C00777	0	1
C16681	0	1	C15493	0	1
C00378	1	1	C01081	0	1
C00621	0	0	C00110	0	1
C00166	0	1	C02763	0	0
C02763	0	0	C00166	0	1
C01179	1	1	C05350	0	0
C05350	0	0	C01179	1	1
C05697	1	0	C05684	1	0
C05697	1	0	C05684	1	0
C00521	0	0	C00964	0	0
C00521	0	0	C00964	0	0
C00521	0	0	C02452	0	1
C00521	0	0	C02452	0	1
C00521	0	0	C02452	0	1
C02452	0	1	C00521	0	0
C00341	0	1	C11393	0	0
C00341	0	1	C11393	0	0
C11393	0	0	C00341	0	1
C11393	0	0	C09844	0	0
C00345	0	1	C01236	0	0
C00345	0	1	C01236	0	0
C00345	0	1	C01236	0	0
C01236	0	0	C00345	0	1
C01236	0	0	C00345	0	1
C01236	0	0	C00345	0	1
C00369	0	0	C00721	0	0
C00369	0	0	C00208	1	1
C05402	0	0	C00031	0	1
C05402	0	0	C00124	0	1
C00492	0	0	C00089	0	1
C00116	1	1	C05401	0	0
C00124	0	1	C05401	0	0
C05401	0	0	C00116	1	1
C05401	0	0	C00124	0	1
C00124	0	1	C01235	0	0
C00137	0	1	C01235	0	0
C01235	0	0	C00124	0	1
C01235	0	0	C00137	0	1
C00124	0	1	C05400	0	0
C00159	1	1	C05400	0	0
C05400	0	0	C00124	0	1
C05400	0	0	C00159	1	1
C00124	0	1	C05399	0	0
C00794	0	1	C05399	0	0
C05399	0	0	C00124	0	1
C05399	0	0	C00794	0	1
C01613	0	0	C00124	0	1
C01613	0	0	C00492	0	0
C06126	0	0	C02686	0	1
C06037	0	0	C03692	0	0
C05404	0	0	C00124	0	1
C05404	0	0	C05402	0	0
G00092	0	0	G00093	0	0
G00093	0	0	G00092	0	0
C05402	0	0	C00031	0	1
C05402	0	0	C00124	0	1
C00492	0	0	C00089	0	1
C00116	1	1	C05401	0	0
C00124	0	1	C05401	0	0
C05401	0	0	C00116	1	1
C05401	0	0	C00124	0	1
C00124	0	1	C01235	0	0
C00137	0	1	C01235	0	0
C01235	0	0	C00124	0	1
C01235	0	0	C00137	0	1
C00124	0	1	C05400	0	0
C00159	1	1	C05400	0	0
C05400	0	0	C00124	0	1
C05400	0	0	C00159	1	1
C00124	0	1	C05399	0	0
C00794	0	1	C05399	0	0
C05399	0	0	C00124	0	1
C05399	0	0	C00794	0	1
C01613	0	0	C00124	0	1
C01613	0	0	C00492	0	0
C06126	0	0	C02686	0	1
C06037	0	0	C03692	0	0
C05404	0	0	C00124	0	1
C05404	0	0	C05402	0	0
G00092	0	0	G00093	0	0
G00093	0	0	G00092	0	0
C01227	0	1	C05139	0	0
C00829	1	0	C14786	0	0
C00829	1	0	C14787	0	0
C14040	0	0	C14802	0	0
C14040	0	0	C14800	0	0
C07535	0	1	C14849	0	0
C07535	0	1	C14850	0	0
C07535	0	1	C14851	0	0
C14852	0	0	C14853	0	0
C14556	0	0	C14854	0	0
C06790	1	0	C14866	0	0
C00777	0	1	C16679	0	0
C00777	0	1	C16677	0	0
C06790	1	0	C11148	1	0
C00468	0	1	C05298	0	1
C00468	0	1	C05298	0	1
C00951	0	1	C05141	0	1
C01598	0	1	C05643	0	0
C01227	0	1	C05139	0	0
C00829	1	0	C14786	0	0
C00829	1	0	C14787	0	0
C14040	0	0	C14802	0	0
C14040	0	0	C14800	0	0
C01595	0	0	C14825	0	0
C01595	0	0	C14826	0	0
C06790	1	0	C14866	0	0
C13747	1	0	C16356	1	0
C07073	0	0	C16561	0	0
C07073	0	0	C16560	0	0
C00777	0	1	C16677	0	0
C07481	1	0	C13747	1	0
C07481	1	0	C13747	1	0
C07481	1	0	C13747	1	0
C13747	1	0	C07481	1	0
C13747	1	0	C07481	1	0
C06790	1	0	C11148	1	0
C01598	0	1	C05643	0	0
C13747	1	0	C16358	1	0
C07535	0	1	C14849	0	0
C07535	0	1	C14850	0	0
C07535	0	1	C14851	0	0
C14852	0	0	C14853	0	0
C14556	0	0	C14854	0	0
C00951	0	1	C05301	0	1
C00951	0	1	C05301	0	1
C01598	0	1	C05643	0	0
C00777	0	1	C16679	0	0
C00777	0	1	C16680	0	0
C00777	0	1	C16677	0	0
C01227	0	1	C05139	0	0
C00829	1	0	C14787	0	0
C00219	0	1	C14771	0	0
C00219	0	1	C14770	0	1
C00219	0	1	C14769	0	0
C00219	0	1	C14768	0	0
C00777	0	1	C16679	0	0
C00777	0	1	C16680	0	0
C00777	0	1	C16677	0	0
C01227	0	1	C05139	0	0
C00219	0	1	C14771	0	0
C00219	0	1	C14770	0	1
C00219	0	1	C14769	0	0
C00219	0	1	C14768	0	0
C01595	0	0	C14825	0	0
C01595	0	0	C14826	0	0
C00777	0	1	C16679	0	0
C00777	0	1	C16677	0	0
C05966	0	1	C14781	0	0
C05966	0	1	C14813	0	0
C00219	0	1	C14778	0	0
C01227	0	1	C05139	0	0
C00829	1	0	C14786	0	0
C00829	1	0	C14787	0	0
C05443	0	1	C01561	0	0
C00829	1	0	C14786	0	0
C00829	1	0	C14787	0	0
C00777	0	1	C16680	0	0
C00777	0	1	C16677	0	0
C00468	0	1	C05300	0	1
C01227	0	1	C05139	0	0
C01595	0	0	C14825	0	0
C01595	0	0	C14826	0	0
C00777	0	1	C16679	0	0
C00777	0	1	C16680	0	0
C00777	0	1	C16677	0	0
C00219	0	1	C14749	0	0
C00219	0	1	C14770	0	1
C00777	0	1	C16679	0	0
C00162	0	0	C03547	1	0
C00219	0	1	C14748	0	0
C15610	0	1	C06341	0	0
C15519	0	1	C15520	0	0
C17333	0	0	C17335	0	0
C01953	0	1	C18038	0	0
G00001	0	0	G00002	0	0
C00280	0	1	C05290	0	0
C05297	0	0	C00468	0	1
C00535	0	1	C05294	0	0
C05295	0	0	C00951	0	1
C05290	0	0	C05297	0	0
C05294	0	0	C05295	0	0
C01561	0	0	C01673	0	1
C13550	0	1	C15518	0	0
C00187	0	1	C13550	0	1
G00001	0	0	G00002	0	0
C00010	1	1	C00024	1	1
C00010	1	1	C01944	1	1
C00024	1	1	C00010	1	1
C00024	1	1	C05265	0	0
C00024	1	1	C05265	0	0
C01944	1	1	C00010	1	1
C01944	1	1	C05265	0	0
C01944	1	1	C05265	0	0
C05265	0	0	C00024	1	1
C05265	0	0	C01944	1	1
C00010	1	1	C00024	1	1
C00010	1	1	C01832	1	1
C00024	1	1	C00010	1	1
C00024	1	1	C05261	0	0
C00024	1	1	C05261	0	0
C01832	1	1	C00010	1	1
C01832	1	1	C05261	0	0
C01832	1	1	C05261	0	0
C05261	0	0	C00024	1	1
C05261	0	0	C01832	1	1
C00010	1	1	C00024	1	1
C00010	1	1	C02593	0	1
C00024	1	1	C00010	1	1
C00024	1	1	C05259	0	0
C00024	1	1	C05259	0	0
C02593	0	1	C00010	1	1
C02593	0	1	C05259	0	0
C02593	0	1	C05259	0	0
C05259	0	0	C00024	1	1
C05259	0	0	C02593	0	1
C00010	1	1	C00024	1	1
C00010	1	1	C05274	0	1
C00024	1	1	C00010	1	1
C00024	1	1	C05263	0	0
C00024	1	1	C05263	0	0
C05263	0	0	C00024	1	1
C05263	0	0	C05274	0	1
C05274	0	1	C00010	1	1
C05274	0	1	C05263	0	0
C05274	0	1	C05263	0	0
C00010	1	1	C00024	1	1
C00010	1	1	C05270	0	1
C00024	1	1	C00010	1	1
C00024	1	1	C05267	0	1
C00024	1	1	C05267	0	1
C05267	0	1	C00024	1	1
C05267	0	1	C05270	0	1
C05270	0	1	C00010	1	1
C05270	0	1	C05267	0	1
C05270	0	1	C05267	0	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00100	1	1	C03344	0	0
C03344	0	0	C00024	1	1
C03344	0	0	C00100	1	1
C03344	0	0	C00100	1	1
C00010	1	1	C00024	1	1
C00010	1	1	C00136	1	1
C00024	1	1	C00010	1	1
C00024	1	1	C05269	0	1
C00024	1	1	C05269	0	1
C00136	1	1	C00010	1	1
C00136	1	1	C05269	0	1
C00136	1	1	C05269	0	1
C05269	0	1	C00024	1	1
C05269	0	1	C00136	1	1
C00010	1	1	C00024	1	1
C00010	1	1	C01944	1	1
C00024	1	1	C00010	1	1
C00024	1	1	C05265	0	0
C00024	1	1	C05265	0	0
C01944	1	1	C00010	1	1
C01944	1	1	C05265	0	0
C01944	1	1	C05265	0	0
C05265	0	0	C00024	1	1
C05265	0	0	C01944	1	1
C00010	1	1	C00024	1	1
C00010	1	1	C01832	1	1
C00024	1	1	C00010	1	1
C00024	1	1	C05261	0	0
C00024	1	1	C05261	0	0
C01832	1	1	C00010	1	1
C01832	1	1	C05261	0	0
C01832	1	1	C05261	0	0
C05261	0	0	C00024	1	1
C05261	0	0	C01832	1	1
C00010	1	1	C00024	1	1
C00010	1	1	C02593	0	1
C00024	1	1	C00010	1	1
C00024	1	1	C05259	0	0
C00024	1	1	C05259	0	0
C02593	0	1	C00010	1	1
C02593	0	1	C05259	0	0
C02593	0	1	C05259	0	0
C05259	0	0	C00024	1	1
C05259	0	0	C02593	0	1
C00010	1	1	C00024	1	1
C00010	1	1	C05274	0	1
C00024	1	1	C00010	1	1
C00024	1	1	C05263	0	0
C00024	1	1	C05263	0	0
C05263	0	0	C00024	1	1
C05263	0	0	C05274	0	1
C05274	0	1	C00010	1	1
C05274	0	1	C05263	0	0
C05274	0	1	C05263	0	0
C00010	1	1	C00024	1	1
C00010	1	1	C05270	0	1
C00024	1	1	C00010	1	1
C00024	1	1	C05267	0	1
C00024	1	1	C05267	0	1
C05267	0	1	C00024	1	1
C05267	0	1	C05270	0	1
C05270	0	1	C00010	1	1
C05270	0	1	C05267	0	1
C05270	0	1	C05267	0	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00024	1	1	C00332	1	1
C00100	1	1	C03344	0	0
C03344	0	0	C00024	1	1
C03344	0	0	C00100	1	1
C03344	0	0	C00100	1	1
C00010	1	1	C00024	1	1
C00010	1	1	C00136	1	1
C00024	1	1	C00010	1	1
C00024	1	1	C05269	0	1
C00024	1	1	C05269	0	1
C00136	1	1	C00010	1	1
C00136	1	1	C05269	0	1
C00136	1	1	C05269	0	1
C05269	0	1	C00024	1	1
C05269	0	1	C00136	1	1
C00877	1	1	C01144	1	0
C00877	1	1	C01144	1	0
C00877	1	1	C01144	1	0
C00877	1	1	C01144	1	0
C00877	1	1	C01144	1	0
C00877	1	1	C01144	1	0
C00877	1	1	C01144	1	0
C00877	1	1	C01144	1	0
C01144	1	0	C00877	1	1
C01144	1	0	C00877	1	1
C01144	1	0	C00877	1	1
